industry_code,industry_name,stock_code,stock_name,company_name
BK0420,民航机场,601111,中国国航,中国国际航空股份有限公司
BK0420,民航机场,600029,南方航空,中国南方航空股份有限公司
BK0420,民航机场,000089,深圳机场,深圳市机场股份有限公司
BK0420,民航机场,600004,白云机场,广州白云国际机场股份有限公司
BK0420,民航机场,002928,华夏航空,华夏航空股份有限公司
BK0420,民航机场,600009,上海机场,上海国际机场股份有限公司
BK0420,民航机场,601021,春秋航空,春秋航空股份有限公司
BK0420,民航机场,600221,海航控股,海南航空控股股份有限公司
BK0420,民航机场,600591,*ST上航,上海航空股份有限公司
BK0420,民航机场,000099,中信海直,中信海洋直升机股份有限公司
BK0420,民航机场,600897,厦门空港,元翔(厦门)国际航空港股份有限公司
BK0420,民航机场,600115,东方航空,中国东方航空股份有限公司
BK0420,民航机场,603885,吉祥航空,上海吉祥航空股份有限公司
BK0420,民航机场,900945,海控Ｂ股,海南航空控股股份有限公司
BK0421,高速公路,600033,福建高速,福建发展高速公路股份有限公司
BK0421,高速公路,600377,宁沪高速,江苏宁沪高速公路股份有限公司
BK0421,高速公路,600003,ST东北高,东北高速公路股份有限公司
BK0421,高速公路,000916,华北高速,华北高速公路股份有限公司
BK0421,高速公路,601518,吉林高速,吉林高速公路股份有限公司
BK0421,高速公路,600035,楚天高速,湖北楚天智能交通股份有限公司
BK0421,高速公路,600368,五洲交通,广西五洲交通股份有限公司
BK0421,高速公路,200429,粤高速Ｂ,广东省高速公路发展股份有限公司
BK0421,高速公路,001965,招商公路,招商局公路网络科技控股股份有限公司
BK0421,高速公路,000429,粤高速Ａ,广东省高速公路发展股份有限公司
BK0421,高速公路,600012,皖通高速,安徽皖通高速公路股份有限公司
BK0421,高速公路,000755,山西路桥,山西路桥股份有限公司
BK0421,高速公路,000548,湖南投资,湖南投资集团股份有限公司
BK0421,高速公路,601188,龙江交通,黑龙江交通发展股份有限公司
BK0421,高速公路,600020,中原高速,河南中原高速公路股份有限公司
BK0421,高速公路,600548,深高速,深圳高速公路股份有限公司
BK0421,高速公路,600269,赣粤高速,江西赣粤高速公路股份有限公司
BK0421,高速公路,600350,山东高速,山东高速股份有限公司
BK0421,高速公路,000828,东莞控股,东莞发展控股股份有限公司
BK0421,高速公路,000885,城发环境,河南城发环境股份有限公司
BK0421,高速公路,601107,四川成渝,四川成渝高速公路股份有限公司
BK0421,高速公路,600106,重庆路桥,重庆路桥股份有限公司
BK0422,交运物流,600125,铁龙物流,中铁铁龙集装箱物流股份有限公司
BK0422,交运物流,600233,圆通速递,圆通速递股份有限公司
BK0422,交运物流,603813,原尚股份,广东原尚物流股份有限公司
BK0422,交运物流,000556,PT南洋,南洋航运集团股份有限公司
BK0422,交运物流,603066,音飞储存,南京音飞储存设备(集团)股份有限公司
BK0422,交运物流,002711,*ST欧浦,欧浦智网股份有限公司
BK0422,交运物流,200152,山  航Ｂ,山东航空股份有限公司
BK0422,交运物流,600270,外运发展,中外运空运发展股份有限公司
BK0422,交运物流,603535,嘉诚国际,广州市嘉诚国际物流股份有限公司
BK0422,交运物流,600662,强生控股,上海强生控股股份有限公司
BK0422,交运物流,603377,东方时尚,东方时尚驾驶学校股份有限公司
BK0422,交运物流,002627,宜昌交运,湖北宜昌交运集团股份有限公司
BK0422,交运物流,603128,华贸物流,港中旅华贸国际物流股份有限公司
BK0422,交运物流,300873,海晨股份,江苏海晨物流股份有限公司
BK0422,交运物流,002120,韵达股份,韵达控股股份有限公司
BK0422,交运物流,002889,东方嘉盛,深圳市东方嘉盛供应链股份有限公司
BK0422,交运物流,300350,华鹏飞,华鹏飞股份有限公司
BK0422,交运物流,600057,厦门象屿,厦门象屿股份有限公司
BK0422,交运物流,603032,德新交运,德力西新疆交通运输集团股份有限公司
BK0422,交运物流,300240,飞力达,江苏飞力达国际物流股份有限公司
BK0422,交运物流,600179,*ST安通,安通控股股份有限公司
BK0422,交运物流,603569,长久物流,北京长久物流股份有限公司
BK0422,交运物流,601006,大秦铁路,大秦铁路股份有限公司
BK0422,交运物流,600696,ST岩石,上海贵酒股份有限公司
BK0422,交运物流,603648,畅联股份,上海畅联国际物流股份有限公司
BK0422,交运物流,002682,龙洲股份,龙洲集团股份有限公司
BK0422,交运物流,603329,上海雅仕,上海雅仕投资发展股份有限公司
BK0422,交运物流,900914,锦投Ｂ股,上海锦江国际实业投资股份有限公司
BK0422,交运物流,603223,恒通股份,恒通物流股份有限公司
BK0422,交运物流,002800,天顺股份,新疆天顺供应链股份有限公司
BK0422,交运物流,601816,京沪高铁,京沪高速铁路股份有限公司
BK0422,交运物流,000594,国恒退,天津国恒铁路控股股份有限公司
BK0422,交运物流,002930,宏川智慧,广东宏川智慧物流股份有限公司
BK0422,交运物流,600119,ST长投,长发集团长江投资实业股份有限公司
BK0422,交运物流,002357,富临运业,四川富临运业集团股份有限公司
BK0422,交运物流,002492,恒基达鑫,珠海恒基达鑫国际化工仓储股份有限公司
BK0422,交运物流,600650,锦江投资,上海锦江国际实业投资股份有限公司
BK0422,交运物流,603117,万林物流,江苏万林现代物流股份有限公司
BK0422,交运物流,002468,申通快递,申通快递股份有限公司
BK0422,交运物流,603967,中创物流,中创物流股份有限公司
BK0422,交运物流,002010,传化智联,传化智联股份有限公司
BK0422,交运物流,002352,顺丰控股,顺丰控股股份有限公司
BK0422,交运物流,600561,江西长运,江西长运股份有限公司
BK0422,交运物流,600180,瑞茂通,瑞茂通供应链管理股份有限公司
BK0422,交运物流,688215,瑞晟智能,浙江瑞晟智能科技股份有限公司
BK0422,交运物流,600787,中储股份,中储发展股份有限公司
BK0422,交运物流,000557,西部创业,宁夏西部创业实业股份有限公司
BK0422,交运物流,601333,广深铁路,广深铁路股份有限公司
BK0422,交运物流,600153,建发股份,厦门建发股份有限公司
BK0422,交运物流,600834,申通地铁,上海申通地铁股份有限公司
BK0422,交运物流,600704,物产中大,物产中大集团股份有限公司
BK0422,交运物流,601598,中国外运,中国外运股份有限公司
BK0422,交运物流,603056,德邦股份,德邦物流股份有限公司
BK0422,交运物流,300013,新宁物流,江苏新宁现代物流股份有限公司
BK0422,交运物流,603069,海汽集团,海南海汽运输集团股份有限公司
BK0422,交运物流,603871,嘉友国际,嘉友国际物流股份有限公司
BK0422,交运物流,605050,福然德,福然德股份有限公司
BK0422,交运物流,002769,普路通,深圳市普路通供应链管理股份有限公司
BK0422,交运物流,600794,保税科技,张家港保税科技(集团)股份有限公司
BK0422,交运物流,002245,澳洋顺昌,江苏澳洋顺昌股份有限公司
BK0422,交运物流,603713,密尔克卫,密尔克卫化工供应链服务股份有限公司
BK0424,水泥建材,002302,西部建设,中建西部建设股份有限公司
BK0424,水泥建材,600881,亚泰集团,吉林亚泰(集团)股份有限公司
BK0424,水泥建材,000023,深天地Ａ,深圳市天地(集团)股份有限公司
BK0424,水泥建材,002205,国统股份,新疆国统管道股份有限公司
BK0424,水泥建材,002641,永高股份,永高股份有限公司
BK0424,水泥建材,600970,中材国际,中国中材国际工程股份有限公司
BK0424,水泥建材,000401,冀东水泥,唐山冀东水泥股份有限公司
BK0424,水泥建材,600477,杭萧钢构,杭萧钢构股份有限公司
BK0424,水泥建材,600496,精工钢构,长江精工钢结构(集团)股份有限公司
BK0424,水泥建材,300117,嘉寓股份,北京嘉寓门窗幕墙股份有限公司
BK0424,水泥建材,002743,富煌钢构,安徽富煌钢构股份有限公司
BK0424,水泥建材,002785,万里石,厦门万里石股份有限公司
BK0424,水泥建材,603616,韩建河山,北京韩建河山管业股份有限公司
BK0424,水泥建材,002742,三圣股份,重庆三圣实业股份有限公司
BK0424,水泥建材,002988,豪美新材,广东豪美新材股份有限公司
BK0424,水泥建材,601992,金隅集团,北京金隅集团股份有限公司
BK0424,水泥建材,600326,西藏天路,西藏天路股份有限公司
BK0424,水泥建材,002233,塔牌集团,广东塔牌集团股份有限公司
BK0424,水泥建材,600425,青松建化,新疆青松建材化工(集团)股份有限公司
BK0424,水泥建材,002596,海南瑞泽,海南瑞泽新型建材股份有限公司
BK0424,水泥建材,000672,上峰水泥,甘肃上峰水泥股份有限公司
BK0424,水泥建材,600449,宁夏建材,宁夏建材集团股份有限公司
BK0424,水泥建材,600720,祁连山,甘肃祁连山水泥集团股份有限公司
BK0424,水泥建材,600801,华新水泥,华新水泥股份有限公司
BK0424,水泥建材,002271,东方雨虹,北京东方雨虹防水技术股份有限公司
BK0424,水泥建材,000786,北新建材,北新集团建材股份有限公司
BK0424,水泥建材,300737,科顺股份,科顺防水科技股份有限公司
BK0424,水泥建材,600585,海螺水泥,安徽海螺水泥股份有限公司
BK0424,水泥建材,600883,博闻科技,云南博闻科技实业股份有限公司
BK0424,水泥建材,000877,天山股份,新疆天山水泥股份有限公司
BK0424,水泥建材,600802,福建水泥,福建水泥股份有限公司
BK0424,水泥建材,300715,凯伦股份,江苏凯伦建材股份有限公司
BK0424,水泥建材,300198,纳川股份,福建纳川管材科技股份有限公司
BK0424,水泥建材,002333,ST罗普,苏州罗普斯金铝业股份有限公司
BK0424,水泥建材,002457,青龙管业,宁夏青龙管业集团股份有限公司
BK0424,水泥建材,600553,太行水泥,河北太行水泥股份有限公司
BK0424,水泥建材,900933,华新Ｂ股,华新水泥股份有限公司
BK0424,水泥建材,002323,*ST雅博,山东雅博科技股份有限公司
BK0424,水泥建材,600678,四川金顶,四川金顶(集团)股份有限公司
BK0424,水泥建材,000619,海螺型材,芜湖海螺型材科技股份有限公司
BK0424,水泥建材,600724,宁波富达,宁波富达股份有限公司
BK0424,水泥建材,600668,尖峰集团,浙江尖峰集团股份有限公司
BK0424,水泥建材,002372,伟星新材,浙江伟星新型建材股份有限公司
BK0424,水泥建材,000935,四川双马,四川双马水泥股份有限公司
BK0424,水泥建材,002671,龙泉股份,山东龙泉管道工程股份有限公司
BK0424,水泥建材,600321,正源股份,正源控股股份有限公司
BK0424,水泥建材,000789,万年青,江西万年青水泥股份有限公司
BK0424,水泥建材,002541,鸿路钢构,安徽鸿路钢结构(集团)股份有限公司
BK0425,工程建设,002941,新疆交建,新疆交通建设集团股份有限公司
BK0425,工程建设,601186,中国铁建,中国铁建股份有限公司
BK0425,工程建设,600339,中油工程,中国石油集团工程股份有限公司
BK0425,工程建设,002398,垒知集团,垒知控股集团股份有限公司
BK0425,工程建设,601390,中国中铁,中国中铁股份有限公司
BK0425,工程建设,601611,中国核建,中国核工业建设股份有限公司
BK0425,工程建设,300675,建科院,深圳市建筑科学研究院股份有限公司
BK0425,工程建设,300564,筑博设计,筑博设计股份有限公司
BK0425,工程建设,000065,北方国际,北方国际合作股份有限公司
BK0425,工程建设,601068,中铝国际,中铝国际工程股份有限公司
BK0425,工程建设,603458,勘设股份,贵州省交通规划勘察设计研究院股份有限公司
BK0425,工程建设,300778,新城市,深圳市新城市规划建筑设计股份有限公司
BK0425,工程建设,600769,祥龙电业,武汉祥龙电业股份有限公司
BK0425,工程建设,603929,亚翔集成,亚翔系统集成科技(苏州)股份有限公司
BK0425,工程建设,002140,东华科技,东华工程科技股份有限公司
BK0425,工程建设,300712,永福股份,福建永福电力设计股份有限公司
BK0425,工程建设,601668,中国建筑,中国建筑股份有限公司
BK0425,工程建设,300284,苏交科,苏交科集团股份有限公司
BK0425,工程建设,603018,中设集团,华设设计集团股份有限公司
BK0425,工程建设,002060,粤 水 电,广东水电二局股份有限公司
BK0425,工程建设,000498,山东路桥,山东高速路桥集团股份有限公司
BK0425,工程建设,600629,华建集团,华东建筑集团股份有限公司
BK0425,工程建设,002628,成都路桥,成都市路桥工程股份有限公司
BK0425,工程建设,000628,高新发展,成都高新发展股份有限公司
BK0425,工程建设,002963,豪尔赛,豪尔赛科技集团股份有限公司
BK0425,工程建设,300732,设研院,河南省交通规划设计研究院股份有限公司
BK0425,工程建设,600846,同济科技,上海同济科技实业股份有限公司
BK0425,工程建设,600512,腾达建设,腾达建设集团股份有限公司
BK0425,工程建设,002469,三维工程,山东三维石化工程股份有限公司
BK0425,工程建设,600170,上海建工,上海建工集团股份有限公司
BK0425,工程建设,002051,中工国际,中工国际工程股份有限公司
BK0425,工程建设,300500,启迪设计,启迪设计集团股份有限公司
BK0425,工程建设,600820,隧道股份,上海隧道工程股份有限公司
BK0425,工程建设,002062,宏润建设,宏润建设集团股份有限公司
BK0425,工程建设,002061,浙江交科,浙江交通科技股份有限公司
BK0425,工程建设,002307,北新路桥,新疆北新路桥集团股份有限公司
BK0425,工程建设,603887,城地香江,上海城地香江数据科技股份有限公司
BK0425,工程建设,601800,中国交建,中国交通建设股份有限公司
BK0425,工程建设,601117,中国化学,中国化学工程股份有限公司
BK0425,工程建设,600939,重庆建工,重庆建工集团股份有限公司
BK0425,工程建设,603815,交建股份,安徽省交通建设股份有限公司
BK0425,工程建设,600853,龙建股份,龙建路桥股份有限公司
BK0425,工程建设,002949,华阳国际,深圳市华阳国际工程设计股份有限公司
BK0425,工程建设,603183,建研院,苏州市建筑科学研究院集团股份有限公司
BK0425,工程建设,000928,中钢国际,中钢国际工程技术股份有限公司
BK0425,工程建设,603637,镇海股份,镇海石化工程股份有限公司
BK0425,工程建设,600510,黑牡丹,黑牡丹(集团)股份有限公司
BK0425,工程建设,003001,中岩大地,北京中岩大地科技股份有限公司
BK0425,工程建设,002135,东南网架,浙江东南网架股份有限公司
BK0425,工程建设,600039,四川路桥,四川路桥建设集团股份有限公司
BK0425,工程建设,600502,安徽建工,安徽建工集团股份有限公司
BK0425,工程建设,601789,宁波建工,宁波建工股份有限公司
BK0425,工程建设,300517,海波重科,海波重型工程科技股份有限公司
BK0425,工程建设,600133,东湖高新,武汉东湖高新集团股份有限公司
BK0425,工程建设,300746,汉嘉设计,汉嘉设计集团股份有限公司
BK0425,工程建设,600491,龙元建设,龙元建设集团股份有限公司
BK0425,工程建设,603959,百利科技,湖南百利工程科技股份有限公司
BK0425,工程建设,601669,中国电建,中国电力建设股份有限公司
BK0425,工程建设,601618,中国中冶,中国冶金科工股份有限公司
BK0425,工程建设,300635,中达安,中达安股份有限公司
BK0425,工程建设,002586,*ST围海,浙江省围海建设集团股份有限公司
BK0425,工程建设,002887,绿茵生态,天津绿茵景观生态建设股份有限公司
BK0425,工程建设,300826,测绘股份,南京市测绘勘察研究院股份有限公司
BK0425,工程建设,603843,正平股份,正平路桥建设股份有限公司
BK0425,工程建设,603909,合诚股份,合诚工程咨询集团股份有限公司
BK0425,工程建设,603357,设计总院,安徽省交通规划设计研究总院股份有限公司
BK0425,工程建设,003013,地铁设计,广州地铁设计研究院股份有限公司
BK0425,工程建设,600068,葛洲坝,中国葛洲坝集团股份有限公司
BK0425,工程建设,600263,路桥建设,路桥集团国际建设股份有限公司
BK0425,工程建设,002116,中国海诚,中国海诚工程科技股份有限公司
BK0425,工程建设,603017,中衡设计,中衡设计集团股份有限公司
BK0425,工程建设,603860,中公高科,中公高科养护科技股份有限公司
BK0425,工程建设,000779,甘咨询,甘肃工程咨询集团股份有限公司
BK0425,工程建设,603060,国检集团,中国建材检验认证集团股份有限公司
BK0425,工程建设,603098,森特股份,森特士兴集团股份有限公司
BK0425,工程建设,002883,中设股份,江苏中设集团股份有限公司
BK0425,工程建设,300492,华图山鼎,华图山鼎设计股份有限公司
BK0425,工程建设,000090,天健集团,深圳市天健(集团)股份有限公司
BK0425,工程建设,002761,多喜爱,多喜爱集团股份有限公司
BK0425,工程建设,600284,浦东建设,上海浦东路桥建设股份有限公司
BK0425,工程建设,603979,金诚信,金诚信矿业管理股份有限公司
BK0425,工程建设,002542,中化岩土,中化岩土集团股份有限公司
BK0427,公用事业,000692,惠天热电,沈阳惠天热电股份有限公司
BK0427,公用事业,600903,贵州燃气,贵州燃气集团股份有限公司
BK0427,公用事业,601368,绿城水务,广西绿城水务股份有限公司
BK0427,公用事业,000605,渤海股份,渤海水业股份有限公司
BK0427,公用事业,601158,重庆水务,重庆水务集团股份有限公司
BK0427,公用事业,900913,国新B股,山西省国新能源股份有限公司
BK0427,公用事业,601199,江南水务,江苏江南水务股份有限公司
BK0427,公用事业,000669,*ST金鸿,金鸿控股集团股份有限公司
BK0427,公用事业,600617,国新能源,山西省国新能源股份有限公司
BK0427,公用事业,600187,国中水务,黑龙江国中水务股份有限公司
BK0427,公用事业,000685,中山公用,中山公用事业集团股份有限公司
BK0427,公用事业,000598,兴蓉环境,成都市兴蓉环境股份有限公司
BK0427,公用事业,002973,侨银环保,侨银环保科技股份有限公司
BK0427,公用事业,600874,创业环保,天津创业环保集团股份有限公司
BK0427,公用事业,603393,新天然气,新疆鑫泰天然气股份有限公司
BK0427,公用事业,600008,首创股份,北京首创股份有限公司
BK0427,公用事业,600323,瀚蓝环境,瀚蓝环境股份有限公司
BK0427,公用事业,600333,长春燃气,长春燃气股份有限公司
BK0427,公用事业,002893,华通热力,北京华远意通热力科技股份有限公司
BK0427,公用事业,600168,武汉控股,武汉三镇实业控股股份有限公司
BK0427,公用事业,300815,玉禾田,玉禾田环境发展集团股份有限公司
BK0427,公用事业,600283,钱江水利,钱江水利开发股份有限公司
BK0427,公用事业,000593,大通燃气,四川大通燃气开发股份有限公司
BK0427,公用事业,601139,深圳燃气,深圳市燃气集团股份有限公司
BK0427,公用事业,002259,*ST升达,四川升达林业产业股份有限公司
BK0427,公用事业,603053,成都燃气,成都燃气集团股份有限公司
BK0427,公用事业,600635,大众公用,上海大众公用事业(集团)股份有限公司
BK0427,公用事业,000421,南京公用,南京公用发展股份有限公司
BK0427,公用事业,000544,中原环保,中原环保股份有限公司
BK0427,公用事业,600681,百川能源,百川能源股份有限公司
BK0427,公用事业,600461,洪城水业,江西洪城水业股份有限公司
BK0427,公用事业,002267,陕天然气,陕西省天然气股份有限公司
BK0427,公用事业,603706,东方环宇,新疆东方环宇燃气股份有限公司
BK0427,公用事业,603080,新疆火炬,新疆火炬燃气股份有限公司
BK0427,公用事业,002700,ST浩源,新疆浩源天然气股份有限公司
BK0427,公用事业,002911,佛燃能源,佛燃能源集团股份有限公司
BK0427,公用事业,600956,新天绿能,新天绿色能源股份有限公司
BK0427,公用事业,000809,铁岭新城,铁岭新城投资控股(集团)股份有限公司
BK0427,公用事业,600917,重庆燃气,重庆燃气集团股份有限公司
BK0427,公用事业,603689,皖天然气,安徽省天然气开发股份有限公司
BK0428,电力行业,600578,京能电力,北京京能电力股份有限公司
BK0428,电力行业,600969,郴电国际,湖南郴电国际发展股份有限公司
BK0428,电力行业,600101,明星电力,四川明星电力股份有限公司
BK0428,电力行业,600396,金山股份,沈阳金山能源股份有限公司
BK0428,电力行业,000767,漳泽电力,山西漳泽电力股份有限公司
BK0428,电力行业,600780,通宝能源,山西通宝能源股份有限公司
BK0428,电力行业,000899,赣能股份,江西赣能股份有限公司
BK0428,电力行业,600719,大连热电,大连热电股份有限公司
BK0428,电力行业,600644,乐山电力,乐山电力股份有限公司
BK0428,电力行业,200539,粤电力Ｂ,广东电力发展股份有限公司
BK0428,电力行业,200037,深南电B,深圳南山热电股份有限公司
BK0428,电力行业,001896,豫能控股,河南豫能控股股份有限公司
BK0428,电力行业,900957,凌云Ｂ股,上海凌云实业发展股份有限公司
BK0428,电力行业,000539,粤电力Ａ,广东电力发展股份有限公司
BK0428,电力行业,000531,穗恒运Ａ,广州恒运企业集团股份有限公司
BK0428,电力行业,900937,华电B股,华电能源股份有限公司
BK0428,电力行业,300125,聆达股份,聆达集团股份有限公司
BK0428,电力行业,000939,*ST凯迪,凯迪生态环境科技股份有限公司
BK0428,电力行业,600098,广州发展,广州发展集团股份有限公司
BK0428,电力行业,000966,长源电力,国电长源电力股份有限公司
BK0428,电力行业,600886,国投电力,国投电力控股股份有限公司
BK0428,电力行业,600982,宁波热电,宁波热电股份有限公司
BK0428,电力行业,600863,内蒙华电,内蒙古蒙电华能热电股份有限公司
BK0428,电力行业,300617,安靠智电,江苏安靠智能输电工程科技股份有限公司
BK0428,电力行业,600674,川投能源,四川川投能源股份有限公司
BK0428,电力行业,600025,华能水电,华能澜沧江水电股份有限公司
BK0428,电力行业,000883,湖北能源,湖北能源集团股份有限公司
BK0428,电力行业,000791,甘肃电投,甘肃电投能源发展股份有限公司
BK0428,电力行业,600027,华电国际,华电国际电力股份有限公司
BK0428,电力行业,600868,梅雁吉祥,广东梅雁吉祥水电股份有限公司
BK0428,电力行业,600157,*ST永泰,永泰能源股份有限公司
BK0428,电力行业,600021,上海电力,上海电力股份有限公司
BK0428,电力行业,000993,闽东电力,福建闽东电力股份有限公司
BK0428,电力行业,000543,皖能电力,安徽省皖能股份有限公司
BK0428,电力行业,002015,协鑫能科,协鑫能源科技股份有限公司
BK0428,电力行业,601985,中国核电,中国核能电力股份有限公司
BK0428,电力行业,600505,西昌电力,四川西昌电力股份有限公司
BK0428,电力行业,000027,深圳能源,深圳能源集团股份有限公司
BK0428,电力行业,600116,三峡水利,重庆三峡水利电力(集团)股份有限公司
BK0428,电力行业,600167,联美控股,联美量子股份有限公司
BK0428,电力行业,000601,韶能股份,广东韶能集团股份有限公司
BK0428,电力行业,000600,建投能源,河北建投能源投资股份有限公司
BK0428,电力行业,600011,华能国际,华能国际电力股份有限公司
BK0428,电力行业,601908,京运通,北京京运通科技股份有限公司
BK0428,电力行业,603693,江苏新能,江苏省新能源开发股份有限公司
BK0428,电力行业,003816,中国广核,中国广核电力股份有限公司
BK0428,电力行业,600995,文山电力,云南文山电力股份有限公司
BK0428,电力行业,300853,申昊科技,杭州申昊科技股份有限公司
BK0428,电力行业,601619,嘉泽新能,宁夏嘉泽新能源股份有限公司
BK0428,电力行业,600163,中闽能源,中闽能源股份有限公司
BK0428,电力行业,000690,宝新能源,广东宝丽华新能源股份有限公司
BK0428,电力行业,688390,固德威,江苏固德威电源科技股份有限公司
BK0428,电力行业,000037,深南电A,深圳南山热电股份有限公司
BK0428,电力行业,600900,长江电力,中国长江电力股份有限公司
BK0428,电力行业,000591,太阳能,中节能太阳能股份有限公司
BK0428,电力行业,000875,吉电股份,吉林电力股份有限公司
BK0428,电力行业,601991,大唐发电,大唐国际发电股份有限公司
BK0428,电力行业,000862,银星能源,宁夏银星能源股份有限公司
BK0428,电力行业,600744,华银电力,大唐华银电力股份有限公司
BK0428,电力行业,600795,国电电力,国电电力发展股份有限公司
BK0428,电力行业,002608,江苏国信,江苏国信股份有限公司
BK0428,电力行业,600236,桂冠电力,广西桂冠电力股份有限公司
BK0428,电力行业,600726,华电能源,华电能源股份有限公司
BK0428,电力行业,601778,晶科科技,晶科电力科技股份有限公司
BK0428,电力行业,000722,湖南发展,湖南发展集团股份有限公司
BK0428,电力行业,002039,黔源电力,贵州黔源电力股份有限公司
BK0428,电力行业,000155,川能动力,四川省新能源动力股份有限公司
BK0428,电力行业,600483,福能股份,福建福能股份有限公司
BK0428,电力行业,600509,天富能源,新疆天富能源股份有限公司
BK0428,电力行业,600023,浙能电力,浙江浙能电力股份有限公司
BK0428,电力行业,003008,开普检测,许昌开普检测研究院股份有限公司
BK0428,电力行业,600452,涪陵电力,重庆涪陵电力实业股份有限公司
BK0428,电力行业,600979,广安爱众,四川广安爱众股份有限公司
BK0428,电力行业,600310,桂东电力,广西桂东电力股份有限公司
BK0429,交运设备,600099,林海股份,林海股份有限公司
BK0429,交运设备,001696,宗申动力,重庆宗申动力机械股份有限公司
BK0429,交运设备,300611,美力科技,浙江美力科技股份有限公司
BK0429,交运设备,688009,中国通号,中国铁路通信信号股份有限公司
BK0429,交运设备,002590,万安科技,浙江万安科技股份有限公司
BK0429,交运设备,603500,祥和实业,浙江天台祥和实业股份有限公司
BK0429,交运设备,900946,ST天雁B,湖南天雁机械股份有限公司
BK0429,交运设备,000976,华铁股份,广东华铁通达高铁装备股份有限公司
BK0429,交运设备,300594,朗进科技,山东朗进科技股份有限公司
BK0429,交运设备,603680,今创集团,今创集团股份有限公司
BK0429,交运设备,603129,春风动力,浙江春风动力股份有限公司
BK0429,交运设备,300351,永贵电器,浙江永贵电器股份有限公司
BK0429,交运设备,300462,华铭智能,上海华铭智能终端设备股份有限公司
BK0429,交运设备,600528,中铁工业,中铁高新工业股份有限公司
BK0429,交运设备,603787,新日股份,江苏新日电动车股份有限公司
BK0429,交运设备,300851,交大思诺,北京交大思诺科技股份有限公司
BK0429,交运设备,603565,中谷物流,上海中谷物流股份有限公司
BK0429,交运设备,688015,交控科技,交控科技股份有限公司
BK0429,交运设备,601299,中国北车,中国北车股份有限公司
BK0429,交运设备,600495,晋西车轴,晋西车轴股份有限公司
BK0429,交运设备,603776,永安行,永安行科技股份有限公司
BK0429,交运设备,688033,天宜上佳,北京天宜上佳高新材料股份有限公司
BK0429,交运设备,603111,康尼机电,南京康尼机电股份有限公司
BK0429,交运设备,300011,鼎汉技术,北京鼎汉技术集团股份有限公司
BK0429,交运设备,300472,新元科技,万向新元科技股份有限公司
BK0429,交运设备,000925,众合科技,浙江众合科技股份有限公司
BK0429,交运设备,000008,神州高铁,神州高铁技术股份有限公司
BK0429,交运设备,600698,ST天雁,湖南天雁机械股份有限公司
BK0429,交运设备,000913,钱江摩托,浙江钱江摩托股份有限公司
BK0429,交运设备,605001,威奥股份,青岛威奥轨道股份有限公司
BK0429,交运设备,601766,中国中车,中国中车股份有限公司
BK0433,农牧饲渔,000876,新 希 望,新希望六和股份有限公司
BK0433,农牧饲渔,600438,通威股份,通威股份有限公司
BK0433,农牧饲渔,002714,牧原股份,牧原食品股份有限公司
BK0433,农牧饲渔,300189,神农科技,海南神农科技股份有限公司
BK0433,农牧饲渔,002385,大北农,北京大北农科技集团股份有限公司
BK0433,农牧饲渔,002124,天邦股份,天邦食品股份有限公司
BK0433,农牧饲渔,300021,大禹节水,大禹节水集团股份有限公司
BK0433,农牧饲渔,002157,正邦科技,江西正邦科技股份有限公司
BK0433,农牧饲渔,300498,温氏股份,温氏食品集团股份有限公司
BK0433,农牧饲渔,300313,天山生物,新疆天山畜牧生物工程股份有限公司
BK0433,农牧饲渔,000735,罗 牛 山,罗牛山股份有限公司
BK0433,农牧饲渔,600540,新赛股份,新疆赛里木现代农业股份有限公司
BK0433,农牧饲渔,002100,天康生物,天康生物股份有限公司
BK0433,农牧饲渔,300087,荃银高科,安徽荃银高科种业股份有限公司
BK0433,农牧饲渔,600598,北大荒,黑龙江北大荒农业股份有限公司
BK0433,农牧饲渔,000505,京粮控股,海南京粮控股股份有限公司
BK0433,农牧饲渔,601952,苏垦农发,江苏省农垦农业发展股份有限公司
BK0433,农牧饲渔,002458,益生股份,山东益生种畜禽股份有限公司
BK0433,农牧饲渔,002041,登海种业,山东登海种业股份有限公司
BK0433,农牧饲渔,600127,金健米业,金健米业股份有限公司
BK0433,农牧饲渔,002567,唐人神,唐人神集团股份有限公司
BK0433,农牧饲渔,600359,新农开发,新疆塔里木农业综合开发股份有限公司
BK0433,农牧饲渔,000061,农 产 品,深圳市农产品集团股份有限公司
BK0433,农牧饲渔,600965,福成股份,河北福成五丰食品股份有限公司
BK0433,农牧饲渔,000930,中粮科技,中粮生物科技股份有限公司
BK0433,农牧饲渔,603739,蔚蓝生物,青岛蔚蓝生物股份有限公司
BK0433,农牧饲渔,600108,亚盛集团,甘肃亚盛实业(集团)股份有限公司
BK0433,农牧饲渔,603336,宏辉果蔬,宏辉果蔬股份有限公司
BK0433,农牧饲渔,603668,天马科技,福建天马科技集团股份有限公司
BK0433,农牧饲渔,002688,金河生物,金河生物科技股份有限公司
BK0433,农牧饲渔,000702,正虹科技,湖南正虹科技发展股份有限公司
BK0433,农牧饲渔,002696,百洋股份,百洋产业投资集团股份有限公司
BK0433,农牧饲渔,002726,龙大肉食,山东龙大肉食品股份有限公司
BK0433,农牧饲渔,600275,ST昌鱼,湖北武昌鱼股份有限公司
BK0433,农牧饲渔,002505,大康农业,湖南大康国际农业食品股份有限公司
BK0433,农牧饲渔,000798,中水渔业,中水集团远洋股份有限公司
